,Unnamed: 0,title,subtitle,pdf,txt,more,fileName,year,date,President
348,348,30 WCPD 587 - Remarks in a Health Care Forum in Deerfield Beach,"Addresses and Remarks. Monday, March 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg587-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg587-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg587-2&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg587-2,1994,"Monday, March 21, 1994",Bill Clinton
349,349,"30 WCPD 595 - Remarks at a Presidential Dinner in Miami, Florida","Addresses and Remarks. Monday, March 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg595.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg595.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg595&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg595,1994,"Monday, March 21, 1994",Bill Clinton
350,350,30 WCPD 601 - Statement on Emergency Assistance to the Northeast Fishing Industry,"Statements by the President. Monday, March 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg601.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg601.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg601&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg601,1994,"Monday, March 21, 1994",Bill Clinton
351,351,30 WCPD 601 - Remarks in a Health Care Roundtable With Small Business Leaders,"Addresses and Remarks. Tuesday, March 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg601-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg601-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg601-2&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg601-2,1994,"Tuesday, March 22, 1994",Bill Clinton
352,352,30 WCPD 609 - Memorandum on Assistance to Certain States of the Former Soviet Union,"Appointments and Nominations. Tuesday, March 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg609.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg609.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg609&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg609,1994,"Tuesday, March 22, 1994",Bill Clinton
353,353,30 WCPD 609 - Nomination for Ambassador to the United Kingdom," Tuesday, March 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg609-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg609-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg609-2&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg609-2,1994,"Tuesday, March 22, 1994",Bill Clinton
354,354,30 WCPD 609 - Nomination for Seven Federal Judges,"Appointments and Nominations. Tuesday, March 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg609-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg609-3.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg609-3&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg609-3,1994,"Tuesday, March 22, 1994",Bill Clinton
355,355,30 WCPD 610 - Nomination for Chief Financial Officer of the Corporation for National and Community Service,"Appointments and Nominations. Tuesday, March 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg610.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg610.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg610&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg610,1994,"Tuesday, March 22, 1994",Bill Clinton
356,356,"30 WCPD 610 - Teleconference Announcing a Defense Diversification Grant for Charleston, South Carolina","Addresses and Remarks. Wednesday, March 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg610-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg610-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg610-2&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg610-2,1994,"Wednesday, March 23, 1994",Bill Clinton
357,357,30 WCPD 611 - Teleconference With the California Medical Association,"Addresses and Remarks. Wednesday, March 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg611.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg611.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg611&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg611,1994,"Wednesday, March 23, 1994",Bill Clinton
358,358,30 WCPD 621 - Remarks to Health Care Providers,"Addresses and Remarks. Wednesday, March 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg621.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg621.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg621&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg621,1994,"Wednesday, March 23, 1994",Bill Clinton
359,359,"30 WCPD 624 - Proclamation 6658--Education and Sharing Day, U.S.A., 1994","Proclamations. Wednesday, March 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg624.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg624.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg624&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg624,1994,"Wednesday, March 23, 1994",Bill Clinton
360,360,30 WCPD 625 - Statement on the Air Collision at Pope Air Force Base,"Addresses and Remarks. Wednesday, March 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg625.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg625.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg625&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg625,1994,"Wednesday, March 23, 1994",Bill Clinton
361,361,30 WCPD 625 - Statement Announcing a Meeting With Native Americans,"Statements by the President. Wednesday, March 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg625-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg625-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg625-2&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg625-2,1994,"Wednesday, March 23, 1994",Bill Clinton
362,362,30 WCPD 625 - Statement on Denying Executive Clemency to Jonathan Pollard,"Statements by the President. Wednesday, March 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg625-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg625-3.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg625-3&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg625-3,1994,"Wednesday, March 23, 1994",Bill Clinton
363,363,30 WCPD 625 - Remarks on Departure for Capitol Hill and an Exchange With Reporters,"Interviews With the News Media. Thursday, March 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg625-4.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg625-4.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg625-4&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg625-4,1994,"Thursday, March 24, 1994",Bill Clinton
364,364,30 WCPD 627 - The President's News Conference,"Interviews With the News Media. Thursday, March 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg627.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg627.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg627&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg627,1994,"Thursday, March 24, 1994",Bill Clinton
365,365,30 WCPD 636 - Statement on the Assassination of Luis Donaldo Colosio,"Statements by the President. Thursday, March 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg636.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg636.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg636&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg636,1994,"Thursday, March 24, 1994",Bill Clinton
366,366,"30 WCPD 636 - Exchange With Reporters on Departure for Fort Bragg, North Carolina","Interviews With the News Media. Friday, March 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg636-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg636-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg636-2&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg636-2,1994,"Friday, March 25, 1994",Bill Clinton
367,367,"30 WCPD 637 - Remarks and an Exchange With Reporters at Womack Army Medical Center, Fort Bragg","Interviews With the News Media. Friday, March 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg637.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg637.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg637&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg637,1994,"Friday, March 25, 1994",Bill Clinton
368,368,30 WCPD 638 - Message on the Observance of Passover,"Letters and Messages. Friday, March 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg638.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg638.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg638&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg638,1994,"Friday, March 25, 1994",Bill Clinton
369,369,30 WCPD 638 - Proclamation 6659--Greek Independence Day: A National Day of Celebration of Greek and American...,"Proclamations. Friday, March 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg638-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg638-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg638-2&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg638-2,1994,"Friday, March 25, 1994",Bill Clinton
370,370,30 WCPD 639 - Executive Order 12905--Trade and Environment Policy Advisory Committee,"Executive Orders. Friday, March 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg639.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg639.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg639&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg639,1994,"Friday, March 25, 1994",Bill Clinton
371,371,30 WCPD 640 - Memorandum on the Purchase of Highly Enriched Uranium From Russia,"Communications to Federal Agencies. Friday, March 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg640.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg640.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg640&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg640,1994,"Friday, March 25, 1994",Bill Clinton
372,372,30 WCPD 641 - Nomination for Three District Court Judges,"Appointments and Nominations. Friday, March 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg641.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg641.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg641&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg641,1994,"Friday, March 25, 1994",Bill Clinton
373,373,30 WCPD 641 - Digest of Other White House Announcements,"Supplementary Materials. Friday, March 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg641-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg641-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg641-2&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg641-2,1994,"Friday, March 25, 1994",Bill Clinton
374,374,30 WCPD 641 - Nominations Submitted to the Senate,"Supplementary Materials. Friday, March 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg641-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg641-3.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg641-3&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg641-3,1994,"Friday, March 25, 1994",Bill Clinton
375,375,30 WCPD 642 - Checklist of White House Press Releases,"Supplementary Materials. Friday, March 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg642.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg642.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg642&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg642,1994,"Friday, March 25, 1994",Bill Clinton
376,376,30 WCPD 643 - Acts Approved by the President,"Supplementary Materials. Friday, March 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/pdf/WCPD-1994-03-28-Pg643.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-03-28/html/WCPD-1994-03-28-Pg643.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-03-28-Pg643&packageId=WCPD-1994-03-28&fromBrowse=true,WCPD-1994-03-28-Pg643,1994,"Friday, March 25, 1994",Bill Clinton
377,377,"30 WCPD 645 - Proclamation 6660--Small Family Farm Week, 1994","Proclamations. Friday, March 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg645.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg645.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg645&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg645,1994,"Friday, March 25, 1994",Bill Clinton
378,378,"30 WCPD 645 - Exchange With Reporters in Dallas, Texas","Interviews With the News Media. Saturday, March 26, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg645-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg645-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg645-2&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg645-2,1994,"Saturday, March 26, 1994",Bill Clinton
379,379,30 WCPD 646 - The President's Radio Address,"Addresses and Remarks. Saturday, March 26, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg646.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg646.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg646&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg646,1994,"Saturday, March 26, 1994",Bill Clinton
380,380,30 WCPD 647 - Interview With Jim Nantz of CBS Sports in Dallas,"Interviews With the News Media. Sunday, March 27, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg647.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg647.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg647&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg647,1994,"Sunday, March 27, 1994",Bill Clinton
381,381,30 WCPD 648 - Statement on Tornado Destruction in the South,"Statements by the President. Monday, March 28, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg648.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg648.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg648&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg648,1994,"Monday, March 28, 1994",Bill Clinton
382,382,30 WCPD 648 - Statement on the Violence in South Africa,"Statements by the President. Monday, March 28, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg648-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg648-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg648-2&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg648-2,1994,"Monday, March 28, 1994",Bill Clinton
383,383,30 WCPD 649 - Letter to Congressional Leaders Transmitting a Report of the Arms Control and Disarmament Agency,"Communications to Congress. Monday, March 28, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg649.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg649.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg649&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg649,1994,"Monday, March 28, 1994",Bill Clinton
384,384,"30 WCPD 650 - Remarks on the Middle East Peace Process and an Exchange With Reporters in San Diego, California","Addresses and Remarks. Wednesday, March 30, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg650.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg650.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg650&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg650,1994,"Wednesday, March 30, 1994",Bill Clinton
385,385,30 WCPD 651 - Statement on Signing the Federal Workforce Restructuring Act of 1994,"Bill Signings. Wednesday, March 30, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg651.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg651.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg651&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg651,1994,"Wednesday, March 30, 1994",Bill Clinton
386,386,"30 WCPD 652 - Message on the Observance of Easter, 1994","Letters and Messages. Wednesday, March 30, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg652.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg652.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg652&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg652,1994,"Wednesday, March 30, 1994",Bill Clinton
387,387,30 WCPD 652 - Nomination for Ambassador to Algeria," Wednesday, March 30, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg652-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg652-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg652-2&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg652-2,1994,"Wednesday, March 30, 1994",Bill Clinton
388,388,30 WCPD 652 - Nomination for Chief Financial Officer at the Department of Energy,"Appointments and Nominations. Wednesday, March 30, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg652-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg652-3.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg652-3&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg652-3,1994,"Wednesday, March 30, 1994",Bill Clinton
389,389,30 WCPD 653 - Statement on the Death of Representative William H. Natcher,"Statements by the President. Wednesday, March 30, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg653.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg653.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg653&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg653,1994,"Wednesday, March 30, 1994",Bill Clinton
390,390,30 WCPD 653 - Memorandum on Assistance to Israel,"Communications to Federal Agencies. Wednesday, March 30, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg653-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg653-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg653-2&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg653-2,1994,"Wednesday, March 30, 1994",Bill Clinton
391,391,30 WCPD 653 - Memorandum on Assistance in the Establishment of the Palestinian Police Force,"Communications to Federal Agencies. Wednesday, March 30, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/pdf/WCPD-1994-04-04-Pg653-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-04-04/html/WCPD-1994-04-04-Pg653-3.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F03&granuleId=WCPD-1994-04-04-Pg653-3&packageId=WCPD-1994-04-04&fromBrowse=true,WCPD-1994-04-04-Pg653-3,1994,"Wednesday, March 30, 1994",Bill Clinton
